Destination,Destination Port,Label,UNKNOWN,smtp,ssh,web
135.13.216.191,30786,UNKNOWN,1.0,,,
135.13.216.191,30787,UNKNOWN,1.0,,,
135.13.216.191,30788,UNKNOWN,1.0,,,
135.13.216.191,30792,UNKNOWN,1.0,,,
135.13.216.191,30793,UNKNOWN,1.0,,,
135.13.216.191,30794,UNKNOWN,1.0,,,
135.13.216.191,30796,UNKNOWN,1.0,,,
135.13.216.191,30798,UNKNOWN,1.0,,,
135.13.216.191,30835,UNKNOWN,1.0,,,
135.13.216.191,30840,UNKNOWN,1.0,,,
135.13.216.191,30842,UNKNOWN,1.0,,,
135.13.216.191,30843,UNKNOWN,1.0,,,
135.145.253.41,80,web,1.0,,,105.0
135.145.64.75,80,web,,3.0,,143.0
135.145.9.134,80,web,,,,80.0
135.8.60.182,23,ssh,,32.0,35.0,
135.8.60.182,25,smtp,35.0,926.0,,181.0
135.8.60.182,79,UNKNOWN,,40.0,,65.0
135.8.60.182,110,UNKNOWN,,27.0,,4.0
135.8.60.182,113,UNKNOWN,,1.0,,17.0
135.8.60.182,1890,UNKNOWN,,1.0,,
135.8.60.182,1918,UNKNOWN,1.0,,,
135.8.60.182,2045,UNKNOWN,1.0,,,
135.8.60.182,2082,UNKNOWN,1.0,,,
135.8.60.182,2083,UNKNOWN,1.0,,,
135.8.60.182,2084,UNKNOWN,1.0,,,
135.8.60.182,2086,UNKNOWN,1.0,,,
135.8.60.182,2088,UNKNOWN,1.0,,,
135.8.60.182,2089,UNKNOWN,1.0,,,
135.8.60.182,2090,UNKNOWN,1.0,,,
135.8.60.182,2091,UNKNOWN,1.0,,,
135.8.60.182,2092,UNKNOWN,1.0,,,
135.8.60.182,2093,UNKNOWN,1.0,,,
135.8.60.182,2094,UNKNOWN,1.0,,,
135.8.60.182,2095,UNKNOWN,1.0,,,
135.8.60.182,2096,UNKNOWN,1.0,,,
135.8.60.182,2097,UNKNOWN,1.0,,,
135.8.60.182,2098,UNKNOWN,,,,1.0
135.8.60.182,2100,UNKNOWN,1.0,,,
135.8.60.182,2106,UNKNOWN,1.0,,,
135.8.60.182,2107,UNKNOWN,1.0,,,
135.8.60.182,2108,UNKNOWN,1.0,,,
135.8.60.182,2144,UNKNOWN,1.0,,,
135.8.60.182,2146,UNKNOWN,1.0,,,
135.8.60.182,2147,UNKNOWN,1.0,,,
135.8.60.182,2148,UNKNOWN,1.0,,,
135.8.60.182,2152,UNKNOWN,1.0,,,
135.8.60.182,2153,UNKNOWN,1.0,,,
135.8.60.182,2154,UNKNOWN,1.0,,,
135.8.60.182,2156,UNKNOWN,1.0,,,
135.8.60.182,2158,UNKNOWN,1.0,,,
135.8.60.182,2194,UNKNOWN,2.0,,,
135.8.60.182,2195,UNKNOWN,1.0,,,
135.8.60.182,2201,UNKNOWN,1.0,,,
135.8.60.182,2202,UNKNOWN,1.0,,,
135.8.60.182,2205,UNKNOWN,1.0,,,
135.8.60.182,2245,UNKNOWN,1.0,,,
135.8.60.182,2249,UNKNOWN,,,,1.0
135.8.60.182,2250,UNKNOWN,1.0,,,
135.8.60.182,2266,UNKNOWN,1.0,,,
135.8.60.182,2334,UNKNOWN,1.0,,,
135.8.60.182,2874,UNKNOWN,1.0,,,
135.8.60.182,2981,UNKNOWN,1.0,,,
135.8.60.182,3079,UNKNOWN,1.0,,,
135.8.60.182,3081,UNKNOWN,1.0,,,
135.8.60.182,3084,UNKNOWN,1.0,,,
135.8.60.182,3115,UNKNOWN,1.0,,,
135.8.60.182,3118,UNKNOWN,1.0,,,
135.8.60.182,3136,UNKNOWN,1.0,,,
135.8.60.182,3174,UNKNOWN,1.0,,,
135.8.60.182,3175,UNKNOWN,1.0,,,
135.8.60.182,3206,UNKNOWN,1.0,,,
135.8.60.182,3270,UNKNOWN,1.0,,,
135.8.60.182,3333,UNKNOWN,1.0,,,
135.8.60.182,3342,UNKNOWN,1.0,,,
135.8.60.182,3394,UNKNOWN,2.0,,,
135.8.60.182,3456,UNKNOWN,1.0,,,
135.8.60.182,3457,UNKNOWN,1.0,,,
135.8.60.182,3520,UNKNOWN,1.0,,,
135.8.60.182,3521,UNKNOWN,1.0,,,
135.8.60.182,3590,UNKNOWN,1.0,,,
135.8.60.182,3591,UNKNOWN,3.0,,,
135.8.60.182,3592,UNKNOWN,2.0,,,1.0
135.8.60.182,3652,UNKNOWN,2.0,,,
135.8.60.182,3654,UNKNOWN,1.0,,,
135.8.60.182,3655,UNKNOWN,2.0,,,
135.8.60.182,3656,UNKNOWN,,,,1.0
135.8.60.182,3717,UNKNOWN,2.0,,,
135.8.60.182,3718,UNKNOWN,1.0,1.0,,
135.8.60.182,3719,UNKNOWN,2.0,,,
135.8.60.182,3781,UNKNOWN,2.0,,,
135.8.60.182,3782,UNKNOWN,,,,1.0
135.8.60.182,3783,UNKNOWN,1.0,,,
135.8.60.182,3822,UNKNOWN,1.0,,,
135.8.60.182,3885,UNKNOWN,1.0,,,
135.8.60.182,3949,UNKNOWN,1.0,,,
135.8.60.182,4012,UNKNOWN,1.0,,,
135.8.60.182,4170,UNKNOWN,1.0,,,
135.8.60.182,4171,UNKNOWN,1.0,,,
135.8.60.182,4172,UNKNOWN,1.0,,,
135.8.60.182,4175,UNKNOWN,1.0,,,
135.8.60.182,4204,UNKNOWN,1.0,,,
135.8.60.182,4209,UNKNOWN,,1.0,,
135.8.60.182,4212,UNKNOWN,1.0,,,
135.8.60.182,4218,UNKNOWN,1.0,,,
135.8.60.182,5235,UNKNOWN,1.0,,,
135.8.60.182,5237,UNKNOWN,1.0,,,
135.8.60.182,5239,UNKNOWN,1.0,,,
135.8.60.182,5241,UNKNOWN,1.0,,,
135.8.60.182,5244,UNKNOWN,1.0,,,
135.8.60.182,5298,UNKNOWN,1.0,,,
135.8.60.182,5362,UNKNOWN,1.0,,,
135.8.60.182,5425,UNKNOWN,1.0,,,
135.8.60.182,5431,UNKNOWN,1.0,,,
135.8.60.182,5438,UNKNOWN,1.0,,,
135.8.60.182,5489,UNKNOWN,1.0,,,
135.8.60.182,5495,UNKNOWN,1.0,,,
135.8.60.182,5502,UNKNOWN,1.0,,,
135.8.60.182,5552,UNKNOWN,1.0,,,
135.8.60.182,5558,UNKNOWN,1.0,,,
135.8.60.182,5620,UNKNOWN,1.0,,,
135.8.60.182,5683,UNKNOWN,1.0,,,
135.8.60.182,5687,UNKNOWN,1.0,,,
135.8.60.182,5688,UNKNOWN,1.0,,,
135.8.60.182,5751,UNKNOWN,1.0,,,
135.8.60.182,5752,UNKNOWN,1.0,,,
135.8.60.182,5814,UNKNOWN,1.0,,,
135.8.60.182,5872,UNKNOWN,1.0,,,
135.8.60.182,5874,UNKNOWN,1.0,,,
135.8.60.182,6000,UNKNOWN,,1.0,,13.0
135.8.60.182,6031,UNKNOWN,1.0,,,
135.8.60.182,6032,UNKNOWN,1.0,,,
135.8.60.182,6033,UNKNOWN,1.0,,,
135.8.60.182,6034,UNKNOWN,1.0,,,
135.8.60.182,6251,UNKNOWN,1.0,,,
135.8.60.182,6252,UNKNOWN,1.0,,,
135.8.60.182,6253,UNKNOWN,1.0,,,
135.8.60.182,6255,UNKNOWN,1.0,,,
135.8.60.182,6256,UNKNOWN,1.0,,,
135.8.60.182,6267,UNKNOWN,1.0,,,
135.8.60.182,6268,UNKNOWN,1.0,,,
135.8.60.182,6313,UNKNOWN,1.0,,,
135.8.60.182,6419,UNKNOWN,1.0,,,
135.8.60.182,6699,UNKNOWN,1.0,,,
135.8.60.182,6763,UNKNOWN,1.0,,,
135.8.60.182,6764,UNKNOWN,1.0,,,
135.8.60.182,6766,UNKNOWN,1.0,,,
135.8.60.182,6792,UNKNOWN,1.0,,,
135.8.60.182,6793,UNKNOWN,1.0,,,
135.8.60.182,6794,UNKNOWN,1.0,,,
135.8.60.182,6795,UNKNOWN,1.0,,,
135.8.60.182,6796,UNKNOWN,1.0,,,
135.8.60.182,6797,UNKNOWN,1.0,,,
135.8.60.182,6798,UNKNOWN,1.0,,,
135.8.60.182,6799,UNKNOWN,1.0,,,
135.8.60.182,6803,UNKNOWN,1.0,,,
135.8.60.182,6804,UNKNOWN,1.0,,,
135.8.60.182,6868,UNKNOWN,1.0,,,
135.8.60.182,6869,UNKNOWN,1.0,,,
135.8.60.182,6871,UNKNOWN,1.0,,,
135.8.60.182,6874,UNKNOWN,1.0,,,
135.8.60.182,6918,UNKNOWN,1.0,,,
135.8.60.182,6981,UNKNOWN,1.0,,,
135.8.60.182,6982,UNKNOWN,1.0,,,
135.8.60.182,7044,UNKNOWN,1.0,,,
135.8.60.182,7105,UNKNOWN,1.0,,,
135.8.60.182,7119,UNKNOWN,1.0,,,
135.8.60.182,7204,UNKNOWN,1.0,,,
135.8.60.182,7205,UNKNOWN,1.0,,,
135.8.60.182,7256,UNKNOWN,1.0,,,
135.8.60.182,7257,UNKNOWN,1.0,,,
135.8.60.182,7258,UNKNOWN,1.0,,,
135.8.60.182,7381,UNKNOWN,1.0,,,
135.8.60.182,7382,UNKNOWN,1.0,,,
135.8.60.182,7445,UNKNOWN,1.0,,,
135.8.60.182,7446,UNKNOWN,1.0,,,
135.8.60.182,7502,UNKNOWN,1.0,,,
135.8.60.182,7509,UNKNOWN,1.0,,,
135.8.60.182,7510,UNKNOWN,1.0,,,
135.8.60.182,7565,UNKNOWN,1.0,,,
135.8.60.182,7572,UNKNOWN,1.0,,,
135.8.60.182,7629,UNKNOWN,1.0,,,
135.8.60.182,7636,UNKNOWN,1.0,,,
135.8.60.182,7690,UNKNOWN,1.0,,,
135.8.60.182,7692,UNKNOWN,1.0,,,
135.8.60.182,7694,UNKNOWN,1.0,,,
135.8.60.182,7754,UNKNOWN,1.0,,,
135.8.60.182,7812,UNKNOWN,1.0,,,
135.8.60.182,7815,UNKNOWN,1.0,,,
135.8.60.182,7819,UNKNOWN,1.0,,,
135.8.60.182,7823,UNKNOWN,1.0,,,
135.8.60.182,7826,UNKNOWN,1.0,,,
135.8.60.182,7885,UNKNOWN,,,,1.0
135.8.60.182,7944,UNKNOWN,1.0,,,
135.8.60.182,8065,UNKNOWN,1.0,,,
135.8.60.182,8129,UNKNOWN,1.0,,,
135.8.60.182,8254,UNKNOWN,1.0,,,
135.8.60.182,8256,UNKNOWN,1.0,,,
135.8.60.182,8257,UNKNOWN,1.0,,,
135.8.60.182,8258,UNKNOWN,1.0,,,
135.8.60.182,8259,UNKNOWN,1.0,,,
135.8.60.182,8260,UNKNOWN,1.0,,,
135.8.60.182,8264,UNKNOWN,1.0,,,
135.8.60.182,8266,UNKNOWN,1.0,,,
135.8.60.182,8267,UNKNOWN,1.0,,,
135.8.60.182,8268,UNKNOWN,1.0,,,
135.8.60.182,8273,UNKNOWN,1.0,,,
135.8.60.182,8276,UNKNOWN,1.0,,,
135.8.60.182,8280,UNKNOWN,1.0,,,
135.8.60.182,8282,UNKNOWN,1.0,,,
135.8.60.182,8283,UNKNOWN,1.0,,,
135.8.60.182,8284,UNKNOWN,,1.0,,1.0
135.8.60.182,8285,UNKNOWN,2.0,,,
135.8.60.182,8288,UNKNOWN,1.0,,,
135.8.60.182,8397,UNKNOWN,1.0,,,
135.8.60.182,8467,UNKNOWN,1.0,,,
135.8.60.182,8474,UNKNOWN,1.0,,,
135.8.60.182,8537,UNKNOWN,1.0,,,
135.8.60.182,9364,UNKNOWN,1.0,,,
135.8.60.182,9365,UNKNOWN,,1.0,,
135.8.60.182,9366,UNKNOWN,1.0,,,
135.8.60.182,9430,UNKNOWN,1.0,,,
135.8.60.182,10308,UNKNOWN,1.0,,,
135.8.60.182,10312,UNKNOWN,1.0,,,
135.8.60.182,10315,UNKNOWN,1.0,,,
135.8.60.182,10316,UNKNOWN,1.0,,,
135.8.60.182,12377,UNKNOWN,1.0,,,
135.8.60.182,12378,UNKNOWN,1.0,,,
135.8.60.182,12382,UNKNOWN,1.0,,,
135.8.60.182,12383,UNKNOWN,,,,1.0
135.8.60.182,12558,UNKNOWN,1.0,,,
135.8.60.182,12562,UNKNOWN,1.0,,,
135.8.60.182,12624,UNKNOWN,1.0,,,
135.8.60.182,12630,UNKNOWN,1.0,,,
135.8.60.182,12693,UNKNOWN,1.0,,,
135.8.60.182,12757,UNKNOWN,1.0,,,
135.8.60.182,12818,UNKNOWN,1.0,,,
135.8.60.182,12829,UNKNOWN,1.0,,,
135.8.60.182,12830,UNKNOWN,1.0,,,
135.8.60.182,12831,UNKNOWN,1.0,,,
135.8.60.182,12832,UNKNOWN,1.0,,,
135.8.60.182,12844,UNKNOWN,1.0,,,
135.8.60.182,12846,UNKNOWN,1.0,,,
135.8.60.182,12847,UNKNOWN,1.0,,,
135.8.60.182,13510,UNKNOWN,1.0,,,
135.8.60.182,13573,UNKNOWN,1.0,,,
135.8.60.182,13574,UNKNOWN,1.0,,,
135.8.60.182,13637,UNKNOWN,1.0,,,
135.8.60.182,13723,UNKNOWN,1.0,,,
135.8.60.182,13845,UNKNOWN,1.0,,,
135.8.60.182,13846,UNKNOWN,1.0,,,
135.8.60.182,13847,UNKNOWN,1.0,,,
135.8.60.182,13848,UNKNOWN,1.0,,,
135.8.60.182,13850,UNKNOWN,1.0,,,
135.8.60.182,13909,UNKNOWN,1.0,,,
135.8.60.182,13910,UNKNOWN,1.0,,,
135.8.60.182,13911,UNKNOWN,1.0,,,
135.8.60.182,13912,UNKNOWN,1.0,,,
135.8.60.182,13914,UNKNOWN,1.0,,,
135.8.60.182,13972,UNKNOWN,1.0,,,
135.8.60.182,13991,UNKNOWN,,1.0,,
135.8.60.182,14036,UNKNOWN,1.0,,,
135.8.60.182,14053,UNKNOWN,1.0,,,
135.8.60.182,14103,UNKNOWN,1.0,,,
135.8.60.182,14104,UNKNOWN,1.0,,,
135.8.60.182,14114,UNKNOWN,1.0,,,
135.8.60.182,14143,UNKNOWN,1.0,,,
135.8.60.182,14167,UNKNOWN,1.0,,,
135.8.60.182,14168,UNKNOWN,1.0,,,
135.8.60.182,14230,UNKNOWN,1.0,,,
135.8.60.182,14293,UNKNOWN,1.0,,,
135.8.60.182,14294,UNKNOWN,1.0,,,
135.8.60.182,14346,UNKNOWN,1.0,,,
135.8.60.182,14347,UNKNOWN,1.0,,,
135.8.60.182,14348,UNKNOWN,1.0,,,
135.8.60.182,14349,UNKNOWN,1.0,,,
135.8.60.182,14350,UNKNOWN,1.0,,,
135.8.60.182,14351,UNKNOWN,1.0,,,
135.8.60.182,14424,UNKNOWN,1.0,,,
135.8.60.182,14426,UNKNOWN,1.0,,,
135.8.60.182,14431,UNKNOWN,1.0,,,
135.8.60.182,14436,UNKNOWN,1.0,,,
135.8.60.182,14443,UNKNOWN,1.0,,,
135.8.60.182,14483,UNKNOWN,1.0,,,
135.8.60.182,14798,UNKNOWN,1.0,,,
135.8.60.182,14857,UNKNOWN,1.0,,,
135.8.60.182,14858,UNKNOWN,1.0,,,
135.8.60.182,14859,UNKNOWN,1.0,,,
135.8.60.182,14860,UNKNOWN,1.0,,,
135.8.60.182,14861,UNKNOWN,1.0,,,
135.8.60.182,14862,UNKNOWN,1.0,,,
135.8.60.182,14921,UNKNOWN,1.0,,,
135.8.60.182,14922,UNKNOWN,1.0,,,
135.8.60.182,14923,UNKNOWN,1.0,,,
135.8.60.182,14924,UNKNOWN,,,,1.0
135.8.60.182,14925,UNKNOWN,1.0,,,
135.8.60.182,14931,UNKNOWN,1.0,,,
135.8.60.182,14932,UNKNOWN,1.0,,,
135.8.60.182,14933,UNKNOWN,1.0,,,
135.8.60.182,14934,UNKNOWN,1.0,,,
135.8.60.182,15626,UNKNOWN,1.0,,,
135.8.60.182,15630,UNKNOWN,1.0,,,
135.8.60.182,15745,UNKNOWN,1.0,,,
135.8.60.182,15809,UNKNOWN,1.0,,,
135.8.60.182,15878,UNKNOWN,,,,1.0
135.8.60.182,15879,UNKNOWN,1.0,,,
135.8.60.182,15884,UNKNOWN,1.0,,,
135.8.60.182,15907,UNKNOWN,1.0,,,
135.8.60.182,15908,UNKNOWN,,1.0,,
135.8.60.182,15946,UNKNOWN,1.0,,,
135.8.60.182,15971,UNKNOWN,1.0,,,
135.8.60.182,15972,UNKNOWN,1.0,,,
135.8.60.182,16006,UNKNOWN,1.0,,,
135.8.60.182,16093,UNKNOWN,,,,1.0
135.8.60.182,16133,UNKNOWN,1.0,,,
135.8.60.182,16135,UNKNOWN,1.0,,,
135.8.60.182,16136,UNKNOWN,1.0,,,
135.8.60.182,16154,UNKNOWN,1.0,,,
135.8.60.182,16199,UNKNOWN,1.0,,,
135.8.60.182,16200,UNKNOWN,1.0,,,
135.8.60.182,16263,UNKNOWN,1.0,,,
135.8.60.182,16326,UNKNOWN,1.0,,,
135.8.60.182,16327,UNKNOWN,1.0,,,
135.8.60.182,16441,UNKNOWN,1.0,,,
135.8.60.182,16443,UNKNOWN,1.0,,,
135.8.60.182,16444,UNKNOWN,2.0,,,
135.8.60.182,16445,UNKNOWN,2.0,,,
135.8.60.182,16446,UNKNOWN,1.0,,,
135.8.60.182,16447,UNKNOWN,2.0,,,
135.8.60.182,16448,UNKNOWN,1.0,,,
135.8.60.182,16449,UNKNOWN,2.0,,,
135.8.60.182,16450,UNKNOWN,1.0,,,
135.8.60.182,16451,UNKNOWN,1.0,,,
135.8.60.182,16452,UNKNOWN,1.0,,,
135.8.60.182,16456,UNKNOWN,2.0,,,
135.8.60.182,16458,UNKNOWN,1.0,,,
135.8.60.182,16459,UNKNOWN,1.0,,,
135.8.60.182,16460,UNKNOWN,1.0,,,
135.8.60.182,16465,UNKNOWN,2.0,,,
135.8.60.182,16468,UNKNOWN,1.0,,,
135.8.60.182,16472,UNKNOWN,,,,1.0
135.8.60.182,16475,UNKNOWN,1.0,,,
135.8.60.182,16476,UNKNOWN,1.0,,,
135.8.60.182,16931,UNKNOWN,1.0,,,
135.8.60.182,16932,UNKNOWN,1.0,,,
135.8.60.182,16934,UNKNOWN,1.0,,,
135.8.60.182,16995,UNKNOWN,1.0,,,
135.8.60.182,18101,UNKNOWN,1.0,,,
135.8.60.182,18102,UNKNOWN,1.0,,,
135.8.60.182,18166,UNKNOWN,1.0,,,
135.8.60.182,18229,UNKNOWN,1.0,,,
135.8.60.182,18339,UNKNOWN,1.0,,,
135.8.60.182,18489,UNKNOWN,1.0,,,
135.8.60.182,18490,UNKNOWN,,1.0,,
135.8.60.182,18491,UNKNOWN,1.0,,,
135.8.60.182,18492,UNKNOWN,1.0,,,
135.8.60.182,18495,UNKNOWN,2.0,,,
135.8.60.182,18497,UNKNOWN,1.0,1.0,,
135.8.60.182,18500,UNKNOWN,1.0,,,
135.8.60.182,18504,UNKNOWN,2.0,,,
135.8.60.182,18506,UNKNOWN,2.0,,,
135.8.60.182,18508,UNKNOWN,2.0,,,
135.8.60.182,18509,UNKNOWN,2.0,,,
135.8.60.182,18511,UNKNOWN,2.0,,,
135.8.60.182,18512,UNKNOWN,1.0,,,
135.8.60.182,18513,UNKNOWN,2.0,,,
135.8.60.182,18514,UNKNOWN,1.0,,,
135.8.60.182,18515,UNKNOWN,1.0,,,
135.8.60.182,18516,UNKNOWN,1.0,,,
135.8.60.182,18520,UNKNOWN,,,,1.0
135.8.60.182,18522,UNKNOWN,1.0,,,
135.8.60.182,19016,UNKNOWN,1.0,,,
135.8.60.182,19017,UNKNOWN,1.0,,,
135.8.60.182,19123,UNKNOWN,1.0,,,
135.8.60.182,19187,UNKNOWN,1.0,,,
135.8.60.182,19248,UNKNOWN,1.0,,,
135.8.60.182,19249,UNKNOWN,1.0,,,
135.8.60.182,19312,UNKNOWN,1.0,,,
135.8.60.182,19313,UNKNOWN,,1.0,,
135.8.60.182,19377,UNKNOWN,1.0,,,
135.8.60.182,19441,UNKNOWN,1.0,,,
135.8.60.182,19461,UNKNOWN,1.0,,,
135.8.60.182,19529,UNKNOWN,1.0,,,
135.8.60.182,19532,UNKNOWN,,1.0,,
135.8.60.182,19585,UNKNOWN,1.0,,,
135.8.60.182,19589,UNKNOWN,1.0,,,
135.8.60.182,19590,UNKNOWN,1.0,,,
135.8.60.182,19654,UNKNOWN,1.0,,,
135.8.60.182,19717,UNKNOWN,1.0,,,
135.8.60.182,19718,UNKNOWN,1.0,,,
135.8.60.182,19719,UNKNOWN,1.0,,,
135.8.60.182,19726,UNKNOWN,1.0,,,
135.8.60.182,19778,UNKNOWN,1.0,,,
135.8.60.182,19782,UNKNOWN,1.0,,,
135.8.60.182,19783,UNKNOWN,1.0,,,
135.8.60.182,19790,UNKNOWN,1.0,,,
135.8.60.182,19843,UNKNOWN,1.0,,,
135.8.60.182,19844,UNKNOWN,1.0,,,
135.8.60.182,19908,UNKNOWN,1.0,,,
135.8.60.182,19963,UNKNOWN,1.0,,,
135.8.60.182,20020,UNKNOWN,1.0,,,
135.8.60.182,20021,UNKNOWN,1.0,,,
135.8.60.182,20022,UNKNOWN,1.0,,,
135.8.60.182,20023,UNKNOWN,1.0,,,
135.8.60.182,20024,UNKNOWN,1.0,,,
135.8.60.182,20026,UNKNOWN,1.0,,,
135.8.60.182,20084,UNKNOWN,1.0,,,
135.8.60.182,20085,UNKNOWN,1.0,,,
135.8.60.182,20086,UNKNOWN,1.0,,,
135.8.60.182,20087,UNKNOWN,1.0,,,
135.8.60.182,20088,UNKNOWN,1.0,,,
135.8.60.182,20090,UNKNOWN,,1.0,,
135.8.60.182,20148,UNKNOWN,1.0,,,
135.8.60.182,20212,UNKNOWN,1.0,,,
135.8.60.182,20279,UNKNOWN,,1.0,,
135.8.60.182,20551,UNKNOWN,1.0,,,
135.8.60.182,20552,UNKNOWN,1.0,,,
135.8.60.182,20553,UNKNOWN,,1.0,,
135.8.60.182,20559,UNKNOWN,1.0,,,
135.8.60.182,20560,UNKNOWN,1.0,,,
135.8.60.182,20568,UNKNOWN,1.0,,,
135.8.60.182,20570,UNKNOWN,1.0,,,
135.8.60.182,21303,UNKNOWN,1.0,,,
135.8.60.182,21305,UNKNOWN,1.0,,,
135.8.60.182,21306,UNKNOWN,2.0,,,
135.8.60.182,21307,UNKNOWN,2.0,,,
135.8.60.182,21308,UNKNOWN,1.0,,,
135.8.60.182,21370,UNKNOWN,1.0,,,
135.8.60.182,23308,UNKNOWN,1.0,,,
135.8.60.182,23368,UNKNOWN,1.0,,,
135.8.60.182,23668,UNKNOWN,1.0,,,
135.8.60.182,23725,UNKNOWN,1.0,,,
135.8.60.182,23837,UNKNOWN,1.0,,,
135.8.60.182,23838,UNKNOWN,1.0,,,
135.8.60.182,23902,UNKNOWN,1.0,,,
135.8.60.182,23955,UNKNOWN,1.0,,,
135.8.60.182,25039,UNKNOWN,1.0,,,
135.8.60.182,25047,UNKNOWN,1.0,,,
135.8.60.182,25055,UNKNOWN,1.0,,,
135.8.60.182,25061,UNKNOWN,1.0,,,
135.8.60.182,25722,UNKNOWN,1.0,,,
135.8.60.182,25723,UNKNOWN,1.0,,,
135.8.60.182,25726,UNKNOWN,1.0,,,
135.8.60.182,25777,UNKNOWN,1.0,,,
135.8.60.182,25778,UNKNOWN,1.0,,,
135.8.60.182,25779,UNKNOWN,1.0,,,
135.8.60.182,25780,UNKNOWN,1.0,,,
135.8.60.182,25781,UNKNOWN,1.0,,,
135.8.60.182,25782,UNKNOWN,1.0,,,
135.8.60.182,25801,UNKNOWN,1.0,,,
135.8.60.182,25802,UNKNOWN,1.0,,,
135.8.60.182,25803,UNKNOWN,1.0,,,
135.8.60.182,25858,UNKNOWN,1.0,,,
135.8.60.182,25920,UNKNOWN,1.0,,,
135.8.60.182,25921,UNKNOWN,1.0,,,
135.8.60.182,25922,UNKNOWN,1.0,,,
135.8.60.182,25985,UNKNOWN,1.0,,,
135.8.60.182,26048,UNKNOWN,1.0,,,
135.8.60.182,26049,UNKNOWN,1.0,,,
135.8.60.182,27941,UNKNOWN,1.0,,,
135.8.60.182,27942,UNKNOWN,,1.0,,
135.8.60.182,27943,UNKNOWN,1.0,,,
135.8.60.182,27944,UNKNOWN,,1.0,,
135.8.60.182,27945,UNKNOWN,,1.0,,
135.8.60.182,27946,UNKNOWN,1.0,,,
135.8.60.182,28008,UNKNOWN,1.0,,,
135.8.60.182,28009,UNKNOWN,1.0,,,
135.8.60.182,28010,UNKNOWN,1.0,,,
135.8.60.182,28073,UNKNOWN,1.0,,,
135.8.60.182,28137,UNKNOWN,1.0,,,
135.8.60.182,28207,UNKNOWN,1.0,,,
135.8.60.182,28208,UNKNOWN,1.0,,,
135.8.60.182,28211,UNKNOWN,1.0,,,
135.8.60.182,28212,UNKNOWN,1.0,,,
135.8.60.182,28213,UNKNOWN,1.0,,,
135.8.60.182,28272,UNKNOWN,1.0,,,
135.8.60.182,28275,UNKNOWN,1.0,,,
135.8.60.182,28276,UNKNOWN,1.0,,,
135.8.60.182,28277,UNKNOWN,1.0,,,
135.8.60.182,28337,UNKNOWN,1.0,,,
135.8.60.182,28338,UNKNOWN,1.0,,,
135.8.60.182,28697,UNKNOWN,1.0,,,
135.8.60.182,28702,UNKNOWN,1.0,,,
135.8.60.182,28703,UNKNOWN,1.0,,,
135.8.60.182,28704,UNKNOWN,1.0,,,
135.8.60.182,28706,UNKNOWN,1.0,,,
135.8.60.182,28707,UNKNOWN,1.0,,,
135.8.60.182,28708,UNKNOWN,1.0,,,
135.8.60.182,28712,UNKNOWN,,,,1.0
135.8.60.182,28813,UNKNOWN,1.0,,,
135.8.60.182,28817,UNKNOWN,1.0,,,
135.8.60.182,28821,UNKNOWN,1.0,,,
135.8.60.182,28824,UNKNOWN,1.0,,,
135.8.60.182,31813,UNKNOWN,1.0,,,
135.8.60.182,31814,UNKNOWN,1.0,,,
135.8.60.182,31818,UNKNOWN,1.0,,,
135.8.60.182,31820,UNKNOWN,1.0,,,
136.149.15.15,80,web,,,,155.0
136.149.63.132,80,web,4.0,,,4792.0
136.167.2.146,80,web,,,,77.0
137.1.212.20,80,web,4.0,,,97.0
137.103.210.2,80,web,,,,58.0
137.118.1.57,80,web,,,,477.0
137.132.19.125,80,web,,,,14.0
137.161.232.131,80,web,,,,2.0
137.229.100.202,80,web,,,,3.0
137.240.78.111,80,web,,,,8.0
137.240.78.49,80,web,,,,37.0
137.241.216.100,80,web,,,,4.0
137.241.250.70,80,web,4.0,,,1084.0
137.242.51.201,80,web,,,,2.0
137.243.251.4,80,web,,,,354.0
137.244.199.129,80,web,,,,6.0
137.245.85.134,80,web,7.0,5.0,,267.0
137.78.210.39,80,web,,,,2.0
137.78.28.58,80,web,,,,68.0
137.78.73.24,80,web,,,,56.0
137.78.99.24,80,web,,,,34.0
138.110.28.5,80,web,,,,59.0
138.12.4.36,80,web,,3.0,,412.0
138.125.162.20,80,web,,,,117.0
138.13.244.10,80,web,4.0,,,196.0
138.13.244.105,80,web,1.0,,,2.0
138.147.50.5,80,web,1.0,,,115.0
138.147.50.50,80,web,1.0,,,15.0
139.169.35.12,80,web,,,,86.0
139.61.7.12,80,web,,,,145.0
139.72.190.50,80,web,5.0,5.0,,1179.0
140.140.1.204,80,web,,,,43.0
140.140.104.12,80,web,,,,118.0
140.140.138.108,80,web,,,,230.0
140.140.23.28,80,web,,,,2.0
140.147.248.7,80,web,,,,5.0
140.147.248.9,80,web,,,,1.0
140.175.174.30,80,web,3.0,,,601.0
140.175.186.48,80,web,,,,3.0
140.175.21.20,80,web,1.0,,,13.0
140.188.64.14,80,web,,,,253.0
140.242.1.7,80,web,,,,4.0
140.244.2.155,80,web,,,,2.0
140.90.6.254,80,web,,,,145.0
141.113.157.150,80,web,,,,56.0
141.133.239.245,80,web,,,,96.0
141.133.239.248,80,web,,,,267.0
141.199.20.16,80,web,,,,7.0
141.213.23.51,80,web,,,,10.0
143.158.17.89,80,web,2.0,2.0,,385.0
143.158.252.69,80,web,3.0,,,55.0
143.158.31.69,80,web,,,,7.0
