no , model , rate
14 , Test Dataset Total Detection Rate(DT): , 0.9909774436090225
14 , Test Dataset Total Detection Rate(Hybrid): , 0.9909774436090225
14 , Test Dataset SSH Precision(RF): , 0.875
14 , Test Dataset SSH Precision(DT): , 0.6470588235294118
14 , Test Dataset SSH Precision(Hybrid): , 0.6470588235294118
14 , Test Dataset SSH Recall(RF): , 0.9545454545454546
14 , Test Dataset SSH Recall(DT): , 1.0
14 , Test Dataset SSH Recall(Hybrid): , 1.0
14 , Test Dataset False Positive Rate of total detection(RF): , 0.0022935779816513763
14 , Test Dataset False Positive Rate of total detection(DT): , 0.009174311926605505
14 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.009174311926605505
14 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.045454545454545414
14 , Evaluation Total Detection Rate(RF): , 0.9760820045558086
14 , Evaluation Total Detection Rate(DT): , 0.958997722095672
14 , Evaluation Total Detection Rate(Hybrid): , 0.958997722095672
14 , Evaluation SSH Precision(RF): , 0.41935483870967744
14 , Evaluation SSH Precision(DT): , 0.3076923076923077
14 , Evaluation SSH Precision(Hybrid): , 0.3076923076923077
14 , Evaluation SSH Recall(RF): , 0.8125
14 , Evaluation SSH Recall(DT): , 1.0
14 , Evaluation SSH Recall(Hybrid): , 1.0
14 , Evaluation False Positive Rate of total detection(RF): , 0.02088167053364269
14 , Evaluation False Positive Rate of total detection(DT): , 0.04176334106728538
14 , Evaluation False Positive Rate of total detection(Hybrid): , 0.04176334106728538
14 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
15 , Random Forest Model Accuracy Rate (n=100): , 0.9997601029376486
15 , Decision Tree Model Accuracy Rate (depth=4): , 0.9992148823413953
15 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8818834100276972
15 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.994235043526579
15 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9950685312094832
15 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7794962030005557
15 , Test Dataset Total Detection Rate(RF): , 0.996299037749815
15 , Test Dataset Total Detection Rate(DT): , 0.9918578830495929
15 , Test Dataset Total Detection Rate(Hybrid): , 0.9918578830495929
15 , Test Dataset SSH Precision(RF): , 0.84
15 , Test Dataset SSH Precision(DT): , 0.6666666666666666
15 , Test Dataset SSH Precision(Hybrid): , 0.6666666666666666
15 , Test Dataset SSH Recall(RF): , 0.9545454545454546
15 , Test Dataset SSH Recall(DT): , 1.0
15 , Test Dataset SSH Recall(Hybrid): , 1.0
15 , Test Dataset False Positive Rate of total detection(RF): , 0.0030097817908201654
15 , Test Dataset False Positive Rate of total detection(DT): , 0.008276899924755455
15 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.008276899924755455
15 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.045454545454545414
15 , Evaluation Total Detection Rate(RF): , 0.9874715261958997
15 , Evaluation Total Detection Rate(DT): , 0.9624145785876993
15 , Evaluation Total Detection Rate(Hybrid): , 0.9624145785876993
15 , Evaluation SSH Precision(RF): , 0.6190476190476191
15 , Evaluation SSH Precision(DT): , 0.32653061224489793
15 , Evaluation SSH Precision(Hybrid): , 0.32653061224489793
15 , Evaluation SSH Recall(RF): , 0.8125
15 , Evaluation SSH Recall(DT): , 1.0
15 , Evaluation SSH Recall(Hybrid): , 1.0
15 , Evaluation False Positive Rate of total detection(RF): , 0.009280742459396751
15 , Evaluation False Positive Rate of total detection(DT): , 0.0382830626450116
15 , Evaluation False Positive Rate of total detection(Hybrid): , 0.0382830626450116
15 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
16 , Random Forest Model Accuracy Rate (n=100): , 0.9995638235229974
16 , Decision Tree Model Accuracy Rate (depth=4): , 0.9991276470459948
16 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8480797330599961
16 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9942118910909428
16 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9947675495462123
16 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.772851453972958
16 , Test Dataset Total Detection Rate(RF): , 0.9962658700522778
16 , Test Dataset Total Detection Rate(DT): , 0.9902912621359223
16 , Test Dataset Total Detection Rate(Hybrid): , 0.9902912621359223
16 , Test Dataset SSH Precision(RF): , 0.8214285714285714
16 , Test Dataset SSH Precision(DT): , 0.6388888888888888
16 , Test Dataset SSH Precision(Hybrid): , 0.6388888888888888
16 , Test Dataset SSH Recall(RF): , 1.0
16 , Test Dataset SSH Recall(DT): , 1.0
16 , Test Dataset SSH Recall(Hybrid): , 1.0
16 , Test Dataset False Positive Rate of total detection(RF): , 0.003799392097264438
16 , Test Dataset False Positive Rate of total detection(DT): , 0.009878419452887538
16 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.009878419452887538
16 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
16 , Evaluation Total Detection Rate(RF): , 0.9726651480637813
16 , Evaluation Total Detection Rate(DT): , 0.9601366742596811
16 , Evaluation Total Detection Rate(Hybrid): , 0.9601366742596811
16 , Evaluation SSH Precision(RF): , 0.4
16 , Evaluation SSH Precision(DT): , 0.3137254901960784
16 , Evaluation SSH Precision(Hybrid): , 0.3137254901960784
16 , Evaluation SSH Recall(RF): , 1.0
16 , Evaluation SSH Recall(DT): , 1.0
16 , Evaluation SSH Recall(Hybrid): , 1.0
16 , Evaluation False Positive Rate of total detection(RF): , 0.027842227378190254
16 , Evaluation False Positive Rate of total detection(DT): , 0.04060324825986079
16 , Evaluation False Positive Rate of total detection(Hybrid): , 0.04060324825986079
16 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
17 , Random Forest Model Accuracy Rate (n=100): , 0.9996946764660982
17 , Decision Tree Model Accuracy Rate (depth=4): , 0.9991930735175452
17 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.9330687196039518
17 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9939572142989442
17 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9946286349323948
17 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7568531209483238
17 , Test Dataset Total Detection Rate(RF): , 0.9962546816479401
17 , Test Dataset Total Detection Rate(DT): , 0.9917602996254682
17 , Test Dataset Total Detection Rate(Hybrid): , 0.9917602996254682
17 , Test Dataset SSH Precision(RF): , 0.8214285714285714
17 , Test Dataset SSH Precision(DT): , 0.6764705882352942
17 , Test Dataset SSH Precision(Hybrid): , 0.6764705882352942
17 , Test Dataset SSH Recall(RF): , 1.0
17 , Test Dataset SSH Recall(DT): , 1.0
17 , Test Dataset SSH Recall(Hybrid): , 1.0
17 , Test Dataset False Positive Rate of total detection(RF): , 0.0038109756097560975
17 , Test Dataset False Positive Rate of total detection(DT): , 0.008384146341463415
17 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.008384146341463415
17 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
17 , Evaluation Total Detection Rate(RF): , 0.9749430523917996
17 , Evaluation Total Detection Rate(DT): , 0.9567198177676538
17 , Evaluation Total Detection Rate(Hybrid): , 0.9567198177676538
17 , Evaluation SSH Precision(RF): , 0.40625
17 , Evaluation SSH Precision(DT): , 0.2962962962962963
17 , Evaluation SSH Precision(Hybrid): , 0.2962962962962963
17 , Evaluation SSH Recall(RF): , 0.8125
17 , Evaluation SSH Recall(DT): , 1.0
17 , Evaluation SSH Recall(Hybrid): , 1.0
17 , Evaluation False Positive Rate of total detection(RF): , 0.022041763341067284
17 , Evaluation False Positive Rate of total detection(DT): , 0.04408352668213457
17 , Evaluation False Positive Rate of total detection(Hybrid): , 0.04408352668213457
17 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
18 , Random Forest Model Accuracy Rate (n=100): , 0.9994765882275969
18 , Decision Tree Model Accuracy Rate (depth=4): , 0.9990404117505943
18 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.9465901903910322
18 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9946054824967586
18 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9951842933876643
18 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7875995554732358
18 , Test Dataset Total Detection Rate(RF): , 0.9970238095238095
18 , Test Dataset Total Detection Rate(DT): , 0.9947916666666666
18 , Test Dataset Total Detection Rate(Hybrid): , 0.9947916666666666
18 , Test Dataset SSH Precision(RF): , 0.8518518518518519
18 , Test Dataset SSH Precision(DT): , 0.7666666666666667
18 , Test Dataset SSH Precision(Hybrid): , 0.7666666666666667
18 , Test Dataset SSH Recall(RF): , 1.0
18 , Test Dataset SSH Recall(DT): , 1.0
18 , Test Dataset SSH Recall(Hybrid): , 1.0
18 , Test Dataset False Positive Rate of total detection(RF): , 0.003028009084027252
18 , Test Dataset False Positive Rate of total detection(DT): , 0.005299015897047691
18 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.005299015897047691
18 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
18 , Evaluation Total Detection Rate(RF): , 0.9749430523917996
18 , Evaluation Total Detection Rate(DT): , 0.9658314350797267
18 , Evaluation Total Detection Rate(Hybrid): , 0.9658314350797267
18 , Evaluation SSH Precision(RF): , 0.42105263157894735
18 , Evaluation SSH Precision(DT): , 0.34782608695652173
18 , Evaluation SSH Precision(Hybrid): , 0.34782608695652173
18 , Evaluation SSH Recall(RF): , 1.0
18 , Evaluation SSH Recall(DT): , 1.0
18 , Evaluation SSH Recall(Hybrid): , 1.0
18 , Evaluation False Positive Rate of total detection(RF): , 0.025522041763341066
18 , Evaluation False Positive Rate of total detection(DT): , 0.03480278422273782
18 , Evaluation False Positive Rate of total detection(Hybrid): , 0.03480278422273782
18 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
19 , Random Forest Model Accuracy Rate (n=100): , 0.9997382941137984
19 , Decision Tree Model Accuracy Rate (depth=4): , 0.9990622205744444
19 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8569123067192986
19 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9942118910909428
19 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.995045378773847
19 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7794962030005557
19 , Test Dataset Total Detection Rate(RF): , 0.9962092494313874
19 , Test Dataset Total Detection Rate(DT): , 0.9909021986353298
19 , Test Dataset Total Detection Rate(Hybrid): , 0.9916603487490523
19 , Test Dataset SSH Precision(RF): , 0.8148148148148148
19 , Test Dataset SSH Precision(DT): , 0.65625
19 , Test Dataset SSH Precision(Hybrid): , 0.6666666666666666
19 , Test Dataset SSH Recall(RF): , 1.0
19 , Test Dataset SSH Recall(DT): , 0.9545454545454546
19 , Test Dataset SSH Recall(Hybrid): , 1.0
19 , Test Dataset False Positive Rate of total detection(RF): , 0.0038550501156515036
19 , Test Dataset False Positive Rate of total detection(DT): , 0.008481110254433308
19 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.008481110254433308
19 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
19 , Evaluation Total Detection Rate(RF): , 0.9772209567198178
19 , Evaluation Total Detection Rate(DT): , 0.9624145785876993
19 , Evaluation Total Detection Rate(Hybrid): , 0.9624145785876993
19 , Evaluation SSH Precision(RF): , 0.4444444444444444
19 , Evaluation SSH Precision(DT): , 0.32653061224489793
19 , Evaluation SSH Precision(Hybrid): , 0.32653061224489793
19 , Evaluation SSH Recall(RF): , 1.0
19 , Evaluation SSH Recall(DT): , 1.0
19 , Evaluation SSH Recall(Hybrid): , 1.0
19 , Evaluation False Positive Rate of total detection(RF): , 0.02320185614849188
19 , Evaluation False Positive Rate of total detection(DT): , 0.0382830626450116
19 , Evaluation False Positive Rate of total detection(Hybrid): , 0.0382830626450116
19 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
20 , Random Forest Model Accuracy Rate (n=100): , 0.9994547794037467
20 , Decision Tree Model Accuracy Rate (depth=4): , 0.9990840293982945
20 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8730290275445445
20 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9953232080014818
20 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9951611409520281
20 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7855852935728839
20 , Test Dataset Total Detection Rate(RF): , 0.9946686976389947
20 , Test Dataset Total Detection Rate(DT): , 0.9900990099009901
20 , Test Dataset Total Detection Rate(Hybrid): , 0.9900990099009901
20 , Test Dataset SSH Precision(RF): , 0.8
20 , Test Dataset SSH Precision(DT): , 0.6363636363636364
20 , Test Dataset SSH Precision(Hybrid): , 0.6363636363636364
20 , Test Dataset SSH Recall(RF): , 0.9090909090909091
20 , Test Dataset SSH Recall(DT): , 0.9545454545454546
20 , Test Dataset SSH Recall(Hybrid): , 0.9545454545454546
20 , Test Dataset False Positive Rate of total detection(RF): , 0.0038729666924864447
20 , Test Dataset False Positive Rate of total detection(DT): , 0.009295120061967466
20 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.009295120061967466
20 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.045454545454545525
20 , Evaluation Total Detection Rate(RF): , 0.9703872437357631
20 , Evaluation Total Detection Rate(DT): , 0.9646924829157175
20 , Evaluation Total Detection Rate(Hybrid): , 0.9646924829157175
20 , Evaluation SSH Precision(RF): , 0.38095238095238093
20 , Evaluation SSH Precision(DT): , 0.3404255319148936
20 , Evaluation SSH Precision(Hybrid): , 0.3404255319148936
20 , Evaluation SSH Recall(RF): , 1.0
20 , Evaluation SSH Recall(DT): , 1.0
20 , Evaluation SSH Recall(Hybrid): , 1.0
20 , Evaluation False Positive Rate of total detection(RF): , 0.030162412993039442
20 , Evaluation False Positive Rate of total detection(DT): , 0.03596287703016241
20 , Evaluation False Positive Rate of total detection(Hybrid): , 0.03596287703016241
20 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
21 , Random Forest Model Accuracy Rate (n=100): , 0.9996074411706977
21 , Decision Tree Model Accuracy Rate (depth=4): , 0.9989531764551938
21 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8435653065230192
21 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9943971105760326
21 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.995045378773847
21 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.788734024819411
21 , Test Dataset Total Detection Rate(RF): , 0.9954954954954955
21 , Test Dataset Total Detection Rate(DT): , 0.9887387387387387
21 , Test Dataset Total Detection Rate(Hybrid): , 0.9887387387387387
21 , Test Dataset SSH Precision(RF): , 0.7931034482758621
21 , Test Dataset SSH Precision(DT): , 0.6052631578947368
21 , Test Dataset SSH Precision(Hybrid): , 0.6052631578947368
21 , Test Dataset SSH Recall(RF): , 1.0
21 , Test Dataset SSH Recall(DT): , 1.0
21 , Test Dataset SSH Recall(Hybrid): , 1.0
21 , Test Dataset False Positive Rate of total detection(RF): , 0.004583651642475172
21 , Test Dataset False Positive Rate of total detection(DT): , 0.01145912910618793
21 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.01145912910618793
21 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
21 , Evaluation Total Detection Rate(RF): , 0.969248291571754
21 , Evaluation Total Detection Rate(DT): , 0.9635535307517085
21 , Evaluation Total Detection Rate(Hybrid): , 0.9635535307517085
21 , Evaluation SSH Precision(RF): , 0.37209302325581395
21 , Evaluation SSH Precision(DT): , 0.3333333333333333
21 , Evaluation SSH Precision(Hybrid): , 0.3333333333333333
21 , Evaluation SSH Recall(RF): , 1.0
21 , Evaluation SSH Recall(DT): , 1.0
21 , Evaluation SSH Recall(Hybrid): , 1.0
21 , Evaluation False Positive Rate of total detection(RF): , 0.031322505800464036
21 , Evaluation False Positive Rate of total detection(DT): , 0.037122969837587005
21 , Evaluation False Positive Rate of total detection(Hybrid): , 0.037122969837587005
21 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
22 , Random Forest Model Accuracy Rate (n=100): , 0.999672867642248
22 , Decision Tree Model Accuracy Rate (depth=4): , 0.9991276470459948
22 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8943798660938216
22 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9938877569920356
22 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.995045378773847
22 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7794962030005557
22 , Test Dataset Total Detection Rate(RF): , 0.9963235294117647
22 , Test Dataset Total Detection Rate(DT): , 0.9941176470588236
22 , Test Dataset Total Detection Rate(Hybrid): , 0.9941176470588236
22 , Test Dataset SSH Precision(RF): , 0.8461538461538461
22 , Test Dataset SSH Precision(DT): , 0.7419354838709677
22 , Test Dataset SSH Precision(Hybrid): , 0.7419354838709677
22 , Test Dataset SSH Recall(RF): , 0.9565217391304348
22 , Test Dataset SSH Recall(DT): , 1.0
22 , Test Dataset SSH Recall(Hybrid): , 1.0
22 , Test Dataset False Positive Rate of total detection(RF): , 0.0029917726252804786
22 , Test Dataset False Positive Rate of total detection(DT): , 0.005983545250560957
22 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.005983545250560957
22 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.04347826086956519
22 , Evaluation Total Detection Rate(RF): , 0.9726651480637813
22 , Evaluation Total Detection Rate(DT): , 0.9624145785876993
22 , Evaluation Total Detection Rate(Hybrid): , 0.9624145785876993
22 , Evaluation SSH Precision(RF): , 0.38235294117647056
22 , Evaluation SSH Precision(DT): , 0.32653061224489793
